번호,약국명,토요일 시작,토요일 종료,일요일 시작,일요일 종료,공휴일 시작,공휴일 종료,위도,경도,구별
3953,월드중앙약국,0830,2100,1000,1900,1000,1900,37.5177414,127.10165649999999,송파구
3954,초이스약국,0900,2200,0900,2200,0900,2200,37.496312599999996,127.02784469999999,서초구
3955,미소가득약국,0900,1500,,,,,37.5696393,127.07467439999999,동대문구
3956,래미안약국,0900,1600,,,,,37.5712475,127.056105,동대문구
3957,상계종로약국,,,,,,,37.6578984,127.0744335,노원구
3958,우리보건약국,,,,,,,37.582857399999995,127.08773729999999,중랑구
3959,홍제태양약국,0900,1300,,,,,37.5889293,126.9442774,서대문구
3960,동인당약국,0900,1500,,,,,37.6564936,127.0760342,노원구
3961,신사행복나눔약국,1000,2100,,,,,37.5157069,127.01914440000002,서초구
3962,이화약국,0830,1330,,,,,37.6343554,127.03353249999999,강북구
3963,다인온누리약국,0930,1400,,,,,37.5604321,126.82958880000001,강서구
3964,온유약국,0800,2000,0800,2000,0800,2000,37.5711641,127.0005429,종로구
3965,새롬약국,0900,1400,,,0900,1400,37.507157899999996,127.0913749,송파구
3966,하늘약국,,,,,,,37.546040600000005,127.0793223,광진구
3967,아이메디칼약국,0900,1700,0900,1700,0900,1700,37.6070666,127.0299269,성북구
3968,365구생약국,0900,2200,1000,2200,1000,2200,37.611212,126.9287196,은평구
3969,종로혜민약국,0900,1300,,,,,37.5533338,126.8510294,강서구
3970,별담은온누리약국,0900,1300,,,,,37.524457899999994,126.90765990000001,영등포구
3971,소나무약국,1000,2200,1000,2200,1000,2200,37.646662299999996,127.0709672,노원구
3972,솔빛동양약국,0930,2100,1400,2000,,,37.48730020000001,127.051556,강남구
3973,신촌서울약국,,,,,,,37.5559341,126.93351909999998,마포구
3974,신명약국,0900,1630,,,,,37.5561674,126.93927009999999,마포구
3975,신도림제일약국,0900,1600,,,,,37.506327500000005,126.89211340000001,구로구
3976,2층하늘약국,0900,1400,,,,,37.5700958,126.9038297,마포구
3977,삼일약국,,,,,,,37.625052600000004,127.0180798,강북구
3978,하얀약국,,,,,,,37.47833060000001,126.8940645,금천구
3979,새보건약국,,,,,,,37.6025749,127.03991770000002,성북구
3980,기영약국,0900,1300,,,,,37.5337008,127.0054591,용산구
3981,서안약국,0800,1500,,,,,37.5404502,126.9619855,용산구
3982,시티온누리약국,0900,1600,,,,,37.543391,126.97195149999999,용산구
3983,한빛약국,0900,1600,,,,,37.6136586,127.03044320000001,강북구
3984,창대온누리약국,0900,2200,1000,2200,,,37.5485227,126.8651393,양천구
3985,착한약국,,,,,,,37.531699700000004,127.0855186,광진구
3986,신양온누리약국,,,,,,,37.453604999999996,126.90334399999999,금천구
3987,이지약국,0900,1500,,,,,37.5874234,127.0880257,중랑구
3988,해태사랑약국,0900,1500,,,,,37.491172,126.9249803,동작구
3989,힐링약국,0900,1400,,,,,37.5432524,126.98750390000001,용산구
3990,온누리연세약국,0830,1400,,,,,37.6150089,126.91765320000002,은평구
3991,새봄약국,,,,,,,37.5220048,126.9052713,영등포구
3992,성산약국,,,,,,,37.5359642,126.82761869999999,양천구
3993,열린약국,0900,1400,,,,,37.59811129999999,127.03375459999998,성북구
3994,삼희약국,0900,1600,0900,1300,,,37.5264555,126.96570700000001,용산구
3995,백현약국,0900,1500,,,0900,1400,37.5702876,127.0231642,중구
3996,튼튼중앙약국,,,,,,,37.492619299999994,127.07556890000001,강남구
3997,엔젤팜약국,0900,1700,,,,,37.615699600000006,127.0193513,강북구
3998,늘픔약국,0830,1700,,,,,37.4847836,126.932331,관악구
3999,밝은미소약국,0830,2000,0900,2000,0900,2000,37.4861035,126.9472808,관악구
4000,가까운약국,0830,1800,0900,1330,0900,1400,37.4861035,126.9472808,관악구
4001,남일온누리약국,,,,,,,37.5211214,127.1094588,송파구
4002,은혜온누리약국,0900,2030,,,,,37.5707686,126.91257,서대문구
4003,수프라자약국,0900,1400,,,,,37.498419,127.146399,송파구
4004,메디컬우리약국,0900,1800,,,,,37.5946912,127.064765,동대문구
4005,주원약국,0900,1600,,,,,37.5005814,126.9413211,동작구
4006,나라약국,0900,2000,,,0830,1930,37.5753932,126.9104,서대문구
4007,서리풀약국,0800,1800,1000,1800,1000,1800,37.486462100000004,127.0209426,서초구
4008,보문약국,0900,1400,,,,,37.585954799999996,127.0187159,성북구
4009,조은약국,,,,,,,37.531580100000006,127.1483305,강동구
4010,금강약국,0900,1500,,,,,37.5121799,126.9521722,동작구
4011,정약국,0900,2000,,,,,37.469865999999996,126.8970358,금천구
4012,우성당약국,,,,,,,37.4923219,126.91161890000001,동작구
4013,엄마랑약국,0900,1600,,,,,37.5071985,126.939695,동작구
4014,조아약국,,,,,,,37.591931200000005,126.9173953,은평구
4015,한성약국,0900,1600,0900,1400,,,37.5094191,127.01304979999999,서초구
4016,우리온누리약국,0800,1600,,,,,37.494437899999994,127.0615378,강남구
4017,엄약국,0900,2000,1000,2000,1000,2000,37.5712497,127.00298799999999,종로구
4018,메디참사랑약국,1000,2200,,,,,37.5642454,126.8499416,강서구
4019,광명약국,,,,,,,37.558651399999995,126.9257489,마포구
4020,좋은약국,0930,1900,,,,,37.5318834,126.83170249999999,양천구
4021,웰빙팜건강프라자약국,,,,,,,37.503331599999996,127.09050069999999,송파구
4022,행복약국,,,,,,,37.537753,126.8934726,영등포구
4023,캠브리지5층약국,,,,,,,37.4980272,127.0293696,강남구
4024,팜필리아약국,,,,,,,37.613797,127.07750290000001,중랑구
4025,은평자연약국,0900,2200,1400,2100,0900,2200,37.6130966,126.91438490000002,은평구
4026,햇빛약국,,,,,,,37.47378079999999,127.1065697,강남구
4027,테헤란약국,,,,,,,37.5047331,127.0484548,강남구
4028,아이사랑약국,,,,,,,37.4530099,126.9017478,금천구
4029,곰돌이스타약국,0900,1700,0900,1700,0900,1900,37.491914,126.99049740000001,서초구
4030,종로수약국,,,,,,,37.489896200000004,126.9279646,관악구
4031,경희정문약국,0900,1600,,,,,37.5526158,127.15596140000001,강동구
4032,천호브라운스톤약국,0900,1600,,,,,37.5379796,127.12373970000002,강동구
4033,메디팜자연약국,0900,1330,,,,,37.53773270000001,127.1396666,강동구
4034,이화온누리약국,,,,,,,37.541462700000004,127.1301387,강동구
4035,보리약국,0900,1500,,,,,37.52149910000001,126.85852369999999,양천구
4036,열린약국,,,,,,,37.5470845,127.134092,강동구
4037,서초제일약국,0900,2000,1100,2000,1000,2000,37.4839396,126.99555490000002,서초구
4038,민들레약국,,,,,,,37.5880184,126.91635249999999,은평구
4039,종로5가미래약국,0900,2000,0900,2000,0900,2000,37.5711718,127.00124009999999,종로구
4040,푸른온누리약국,0900,1500,,,,,37.479710299999994,127.03880890000002,서초구
4041,메디팜제일약국,0800,1600,,,,,37.5027459,126.8501607,구로구
4042,하하약국,0830,1300,,,,,37.565000399999995,127.08039939999999,광진구
4043,매일여는온누리약국,0900,2400,0900,2400,0900,2400,37.5046802,127.0877732,송파구
4044,SK온누리약국,0900,1400,,,,,37.619918799999994,127.0128244,강북구
4045,드림약국,,,,,,,37.5300619,127.13249209999998,강동구
4046,메디안약국,1000,1800,,,,,37.5028098,127.0245281,서초구
4047,시민의숲수약국,1000,1340,,,,,37.4710348,127.03945139999999,서초구
4048,송파제일약국,0900,1900,1300,1900,,,37.5114778,127.11261950000001,송파구
4049,옵티마자연약국,0900,2000,,,,,37.5235593,126.87575349999999,양천구
4050,독산메디칼약국,0900,2000,,,,,37.465731299999995,126.9023778,금천구
4051,연세참사랑약국,,,,,,,37.6187604,127.07560649999999,노원구
4052,새봄약국,0900,2100,,,,,37.5555625,126.9082449,마포구
4053,은혜약국,0900,1300,,,,,37.5562057,126.9464097,마포구
4054,강남퍼스트약국,1000,1800,,,,,37.5160375,127.02032779999999,강남구
4055,가로수약국,1000,1800,,,,,37.517460799999995,127.0237628,강남구
4056,늘푸른약국,0900,1500,,,,,37.5781311,127.0576348,동대문구
4057,금강약국,0900,1500,,,,,37.584972799999996,127.03127620000001,성북구
4058,싱싱약국,,,,,,,37.5627523,126.9685162,서대문구
4059,더블유약국,,,,,,,37.504163399999996,127.02510430000001,강남구
4060,동호일층약국,,,,,,,37.6129458,127.076844,중랑구
4061,동인프라자약국,0900,1700,,,,,37.53476320000001,126.82798259999998,양천구
4062,경희궁햇살약국,0900,1400,,,0900,1400,37.5811865,126.97119540000001,종로구
4063,한마음약국,0900,1400,,,,,37.542835,126.86239209999998,강서구
4064,일등약국,0900,1500,,,,,37.4918552,126.88352379999999,구로구
4065,영준약국,0830,1400,,,,,37.60989910000001,127.0329226,성북구
4066,산소망약국,0900,1800,,,,,37.5587972,126.84563840000001,강서구
4067,중앙사약국,0900,1500,,,,,37.45192410000001,126.90213429999999,금천구
4068,새서울약국,0900,2100,,,,,37.5880805,126.94458030000001,서대문구
4069,가좌진약국,0900,1500,,,,,37.579276799999995,126.933107,서대문구
4070,당산스타약국,0800,1600,,,,,37.494465999999996,126.90107649999999,영등포구
4071,가산약국,0830,2200,0830,1830,0830,1900,37.4760881,126.89312520000001,금천구
4072,신원약국,,,,,,,37.652523200000005,127.0463148,도봉구
4073,이수사랑약국,0900,1600,,,,,37.4843975,126.98042779999999,동작구
4074,365일팜코리아약국,0900,2200,1000,2100,1000,2100,37.6698686,127.0432761,도봉구
4075,평화약국,0900,1500,,,,,37.492994,127.112326,송파구
4076,창신사랑온누리약국,0900,2000,1000,1300,0900,2000,37.5768766,127.0152236,종로구
4077,동안메디약국,,,,,,,37.5774093,127.03212479999999,동대문구
4078,난곡비타민약국,0900,2100,0900,1900,0900,1900,37.474908299999996,126.91661529999999,관악구
4079,힘찬약국,0830,1800,,,0900,1600,37.6547598,127.01325859999999,도봉구
4080,천사약국,0800,1900,0800,1900,0800,1900,37.5494023,126.9143203,마포구
4081,자양약국,0830,1400,,,,,37.5355927,127.0843067,광진구
4082,조약국,1000,2200,1000,2200,1000,2200,37.57451079999999,127.0387578,동대문구
4083,드림플러스약국,,,,,,,37.4799917,126.8870131,금천구
4084,마곡열린약국,,,,,,,37.564601200000006,126.8169076,강서구
4085,반포사랑약국,,,,,,,37.5103081,127.0198213,서초구
4086,햇살약국,0900,1600,,,,,37.5519709,127.1544861,강동구
4087,참사랑약국,0830,1330,,,,,37.4875294,126.9067493,동작구
4088,소망약국,,,,,,,37.4875294,126.9067493,동작구
4089,청담비비약국,,,,,,,37.5222104,127.04874640000001,강남구
4090,민트약국,1000,2200,1000,2200,,,37.4982529,126.8727381,구로구
4091,바이올렛약국,,,,,,,37.4929597,127.03046540000001,강남구
4092,건강샘약국,0830,1930,,,,,37.5079559,127.0981246,송파구
4093,청솔약국,0900,1300,,,,,37.5415737,126.8317326,양천구
4094,동우약국,0900,2300,,,,,37.484274400000004,127.0379522,서초구
4095,연세메디칼약국,,,,,,,37.6098783,127.0781742,중랑구
4096,약수하나약국,0900,1500,,,,,37.5539916,127.0096702,중구
4097,아현종로약국,0900,1700,,,,,37.5568815,126.9555418,마포구
4098,종로온누리약국,0830,2100,0830,2100,0830,2100,37.571845200000006,127.0104775,종로구
4099,신성심약국,0830,2100,,,,,37.4833393,126.95390139999999,관악구
4100,신흥약국,,,,,,,37.6356592,127.07077220000001,노원구
4101,대명약국,0900,1300,,,,,37.4813244,126.88377890000001,금천구
4102,대한약국,0900,2000,,,,,37.655378000000006,127.01338190000001,도봉구
4103,압구정원약국,,,,,,,37.5244345,127.0241595,강남구
4104,압구정미약국,,,,,,,37.525402899999996,127.0266358,강남구
4105,코코온누리약국,0830,1530,,,,,37.4989021,127.02760990000002,강남구
4106,대치예스약국,,,,,,,37.4964429,127.05523229999999,강남구
4107,송파하나약국,0900,1500,,,,,37.4973612,127.1477693,송파구
4108,뉴프라임약국,0800,2300,0900,2200,0900,2200,37.5096463,127.12389340000001,송파구
4109,사러가약국,0900,1500,,,,,37.503544700000006,126.9065597,영등포구
4110,레몬약국,,,,,0900,1300,37.6595527,127.02642730000001,도봉구
4111,마장백화점약국,0800,2300,0800,2300,0800,2300,37.576145000000004,127.03872539999999,동대문구
4112,연수약국,,,,,,,37.46488239999999,126.9023597,금천구
4113,미서약국,,,,,,,37.524465500000005,126.93194109999999,영등포구
4114,복조리약국,0830,1500,,,,,37.5369711,127.1428594,강동구
4115,홍연약국,0900,1500,,,,,37.5768091,126.931221,서대문구
4116,해든튼튼약국,0900,1600,0900,1300,0900,1300,37.4772734,127.1273388,송파구
4117,교보약국,0930,1800,0930,1800,1130,1800,37.4812977,126.9534075,관악구
4118,거평원온누리약국,,,,,,,37.505882799999995,127.0283077,강남구
4119,여기애가까운약국,,,,,,,37.524438599999996,127.0277152,강남구
4120,마음약국,0900,1530,,,,,37.654992299999996,127.05993840000001,노원구
4121,한솔약국,0900,1600,,,,,37.5483482,127.10705149999998,광진구
4122,연세희망약국,0830,1300,,,,,37.6145004,126.91752009999999,은평구
4123,샛별약국,0900,1400,,,,,37.540656899999995,126.8415062,강서구
4124,진흥온누리약국,,,,,,,37.4972188,127.02267830000001,서초구
4125,행복이열리는약국,,,,,,,37.5483205,127.02243700000001,성동구
4126,잔소리약국,,,1200,1900,1200,1900,37.579229600000005,126.98746969999999,종로구
4127,다온약국,,,,,,,37.562975200000004,127.0808985,광진구
4128,디딤온누리약국,0900,1400,,,,,37.5528015,127.08962369999999,광진구
4129,유연약국,0900,1600,1400,1600,1000,1400,37.5549336,127.03674270000002,성동구
4130,수려한약국,0900,1600,,,,,37.564783500000004,126.91163859999999,마포구
4131,늘사랑약국,0900,1300,,,,,37.50358920000001,126.879696,구로구
4132,상계사랑약국,0900,1700,,,,,37.6590511,127.0728631,노원구
4133,에이타워약국,0930,1800,,,,,37.49860770000001,127.0285162,강남구
4134,동인약국,,,,,,,37.4720675,126.9666288,관악구
4135,청원약국,,,,,,,37.5406039,127.127803,강동구
4136,햇살약국,0800,1800,,,,,37.535972799999996,126.8701791,양천구
4137,유쾌한약국,0900,1530,,,,,37.5587682,127.0132515,중구
4138,오렌지온누리약국,,,,,,,37.515600799999994,127.1111522,송파구
4139,라임약국,,,,,,,37.532287,126.84608329999999,강서구
4140,서울진약국,0900,1430,,,0900,1330,37.6318863,127.01747209999999,강북구
4141,조아약국,0900,1600,,,,,37.5157593,126.862801,양천구
4142,석탑이레약국,0830,1500,,,,,37.492619299999994,127.07556890000001,강남구
4143,구름약국,0900,1500,,,,,37.630252399999996,127.0694461,노원구
4144,다드림약국,0900,1500,,,,,37.4935849,126.88444679999999,구로구
4145,테헤란건강약국,0900,2100,1500,2100,1700,2000,37.5035313,127.0510544,강남구
4146,건강밝은약국,0830,1600,,,,,37.610732500000005,126.92880120000001,은평구
4147,세종약국,,,,,,,37.5532743,127.15593590000002,강동구
4148,소라약국,,,,,,,37.56508770000001,127.08107520000002,광진구
4149,목동조은약국,,,,,,,37.50824229999999,126.8645166,양천구
4150,바다약국,0830,2000,,,,,37.5712948,126.96079009999998,서대문구
4151,참사랑이화약국,0900,1700,,,,,37.5631848,126.92143119999999,마포구
4152,상봉햇살약국,,,,,1000,2000,37.618691999999996,127.1047136,중랑구
4153,하이팜약국,0930,2100,,,,,37.5327414,127.1389885,강동구
4154,해오름약국,0900,1300,,,,,37.5170875,127.1005196,송파구
4155,동아약국,,,,,,,37.5113511,127.0831743,송파구
4156,메디팜제일약국,0830,1400,,,,,37.5617209,127.00007360000001,중구
4157,하나로약국,0900,1330,,,,,37.4980378,127.14613529999998,송파구
4158,하이약국,,,,,,,37.5271774,127.0329337,강남구
4159,즐거운약국,,,,,,,37.653049200000005,127.04628770000001,도봉구
4160,서문사랑약국,,,,,,,37.5661374,127.08513959999999,광진구
4161,세계로약국,0830,1700,,,0830,1600,37.61341420000001,127.06446940000001,성북구
4162,미즈약국,,,,,,,37.5521231,126.8354348,강서구
4163,정다운약국,1300,2100,,,,,37.5349967,126.9602904,용산구
4164,광주약국,,,,,,,37.487931700000004,126.98193,동작구
4165,우영약국,0900,1700,,,,,37.6402321,127.0727435,노원구
4166,큰사랑온누리약국,,,,,,,37.6115617,126.9161967,은평구
4167,신이화약국,,,,,0900,2230,37.5644208,127.0521129,성동구
4168,포도약국,,,,,,,37.5399371,126.94708,마포구
4169,미약국,,,,,,,37.5564278,126.9449511,마포구
4170,5층사랑약국,,,,,,,37.56299129999999,126.9726726,중구
4171,신용산수약국,,,,,,,37.5299612,126.9681534,용산구
4172,으뜸약국,,,,,0900,1430,37.4779201,127.12718429999998,송파구
4173,대한약국,,,,,,,37.484896899999995,127.116666,송파구
4174,the사랑약국,,,,,,,37.6564936,127.0760342,노원구
4175,대우약국,0830,1700,,,0900,1700,37.4811834,126.8389507,구로구
